m,n,meanGiftSolvercmax,varGiftSolvercmax,meanDistributedGiftSolvercmax,varDistributedGiftSolvercmaxmeanSwapSolvercmax,varSwapSolvercmaxmeanDistributedSwapSolvercmax,varDistributedSwapSolvercmaxmeanRefSolvercmax,varRefSolvercmaxmeanGiftSolverTime,varGiftSolverTime,meanDistributedGiftSolverTime,varDistributedGiftSolverTimemeanSwapSolverTime,varSwapSolverTime,meanDistributedSwapSolverTime,varDistributedSwapSolverTimemeanRefSolverTime,varRefSolverTime
34,170,301.41,213.02189999999996,299.48,181.38960000000017,269.44,123.06640000000002,297.48,189.68960000000007,328.44,174.16640000000004,1.5557468859E8,7.23406630839956E14,8.876454578E7,3.5376036499917175E14,1.50937609609E9,5.126698589189388E16,1.1090701303E8,1.3673551767398688E15,5575316.64,2.35364362810089E12
36,180,302.26,203.37240000000006,301.06,195.93640000000002,271.47,93.76909999999998,298.73,184.69709999999992,329.89,157.19790000000003,1.7717221941E8,8.90474838180793E14,9.339713075E7,3.643864191166571E14,1.76729892463E9,1.04250964669848416E17,1.2506129974E8,2.761689776642245E15,5886688.88,1.1484521051377656E12
38,190,300.65,225.90750000000003,301.37,239.23310000000012,268.78,121.7715999999999,297.99,251.7898999999999,328.67,206.2811,2.1577009716E8,1.1481606307227492E15,1.0006149412E8,4.182153580309255E14,2.11722201133E9,1.21051686394720624E17,1.315019852E8,2.5373350765997185E15,6889374.89,4.2797741374455176E12
40,200,300.63,220.15309999999997,301.19,240.69389999999987,269.99,101.4099,297.73,176.37709999999979,329.34,160.9644,2.4577215248E8,1.385265378039097E15,1.0600285539E8,3.2333995708751875E14,2.47050214838E9,1.85906752178425568E17,1.4506033724E8,3.7321173706801215E15,6960844.01,1.23220604601225E12
42,210,297.98,222.67960000000016,299.02,268.2796000000002,267.81,95.01389999999999,296.17,200.20109999999997,326.73,151.31710000000007,2.9819799583E8,1.868240860486538E15,1.1573589951E8,4.246094099917722E14,2.81565646901E9,1.94997682182510464E17,1.3878609362E8,1.4157205683550065E15,7696630.12,1.7700100432970563E11
44,220,301.02,151.91959999999995,301.12,195.32559999999995,270.17,84.40109999999996,297.57,161.76510000000005,330.26,116.97240000000005,3.3435279876E8,2.775314539306781E15,1.2265927714E8,3.8663722020864506E14,3.31330033216E9,2.9390421354939181E17,1.5115296337E8,2.020923576425755E15,8888817.02,1.5670747369465596E12
46,230,297.94,201.9564,298.11,222.57789999999994,268.39,102.8578999999999,295.94,169.91639999999995,327.76,176.18239999999986,3.92771505E8,3.7700121355719525E15,1.2991680083E8,5.474947617967635E14,3.74995554193E9,2.57718382496501184E17,1.7430841027E8,3.215861684130051E15,9831394.77,1.6650642788278372E12
48,240,298.25,228.1875,297.49,207.8099000000002,267.58,109.46360000000004,294.72,194.2016000000001,328.06,157.19639999999993,4.5461689758E8,5.047885775490506E15,1.4324686837E8,4.931286624854394E14,4.22518980987E9,4.2464678040996768E17,1.7789628632E8,3.289299659938378E15,1.072843266E7,3.388100319737744E12
50,250,300.82,190.34759999999994,299.88,192.90559999999994,269.01,93.40989999999998,297.43,163.08510000000007,331.06,132.19639999999998,5.1960974602E8,6.456143238846491E15,1.5303977018E8,6.093159509819448E14,4.81207186973E9,5.2299682849781274E17,1.9436577357E8,3.7182145078867245E15,1.189066914E7,3.059163930629541E12
52,260,299.92,156.65360000000013,299.91,186.6019,268.83,81.84110000000001,297.73,129.1971000000001,328.71,101.9659,5.8681716702E8,8.015169301446609E15,1.6303851704E8,4.8222419492666656E14,5.38604381505E9,4.3155880375124134E17,2.1589499607E8,9.627263708426342E15,1.266662498E7,1.3425899081330398E12
54,270,298.0,156.08,297.76,182.0023999999999,267.25,76.0475,296.47,157.94910000000004,327.54,110.06840000000004,6.5632742712E8,7.958375220728372E15,1.706099128E8,6.811917984016758E14,6.1495983309E9,7.6100818021504742E17,2.1318069522E8,1.9987731242935725E15,1.344884335E7,2.8060586674908477E12
56,280,299.67,186.96110000000004,299.46,179.5684,267.5,73.65,295.67,175.1611,327.06,119.65639999999999,7.3243633848E8,1.2665201215685396E16,1.8938465966E8,9.245053854225528E14,6.86484105621E9,1.06243150730663629E18,2.2797599721E8,3.3526541494534705E15,1.454512016E7,1.1953415566945542E12
58,290,298.95,160.14749999999995,298.12,188.58559999999997,267.36,78.29040000000008,295.93,148.7651,328.28,114.36160000000011,8.1014081813E8,9.593341175594892E15,2.0364231262E8,7.691432827242259E14,7.46170546912E9,1.16697840449423488E18,2.4157261724E8,3.1957298661864E15,1.566370444E7,1.4068223142024062E12
60,300,300.36,162.27040000000002,300.82,162.02759999999998,268.63,78.0531000000001,297.25,159.2875,328.69,142.59390000000005,8.8502209303E8,1.4726188075161746E16,2.1807012011E8,1.3978569075631535E15,8.27266464843E9,1.4521104319373399E18,2.535956845E8,3.1729900196781345E15,1.803707435E7,1.2960489187296748E13
62,310,300.16,180.63440000000003,300.2,173.06000000000003,268.69,78.79389999999998,296.95,143.26749999999996,329.44,126.34639999999999,9.9178326245E8,1.595727687597927E16,2.3704675076E8,1.2554486741368545E15,9.39234670683E9,1.90464800932526106E18,2.7601747285E8,2.6777325093385135E15,1.936093899E7,1.434190372560897E13
64,320,298.11,145.39790000000005,298.22,155.55159999999987,267.58,72.86359999999999,297.15,140.98749999999993,328.33,124.4411,1.13287203788E9,2.665532091862696E16,2.5007880422E8,1.4055064175537585E15,1.061774886325E10,1.80219699889054541E18,3.021940247E8,4.742096813939798E15,2.098069014E7,1.4600763018646863E13
66,330,301.75,185.8875,300.72,152.82160000000007,268.98,71.93959999999991,298.48,130.64960000000022,329.16,114.29439999999994,1.22706224865E9,2.4719105687143152E16,2.6670976859E8,1.2032346682681942E15,1.176104593438E10,4.1025336309733253E18,3.038079952E8,3.103171062792233E15,2.224774489E7,1.5304368194439557E13
68,340,299.53,146.24909999999997,298.9,136.67000000000007,267.33,56.381099999999996,298.16,122.25439999999992,327.38,88.59559999999999,1.35168037024E9,2.8694208615822336E16,2.9044147295E8,2.0744980527265802E15,1.272172719638E10,2.9581097132153272E18,3.2313905197E8,2.8082219544258395E15,2.335361244E7,1.1246653025972986E13
70,350,296.62,127.37560000000005,296.69,141.7539,266.43,68.18510000000002,296.15,121.18749999999989,327.16,132.35440000000003,1.49350698661E9,4.001943906740792E16,3.0910213883E8,2.3565859634932945E15,1.38121935915E10,3.5729254727936916E18,3.4799847027E8,4.712236587450044E15,2.62914811E7,3.539901397786256E13
72,360,298.39,124.13789999999993,299.79,142.9259,266.76,59.76240000000007,296.33,127.98109999999996,328.06,81.59639999999993,1.61141033976E9,3.6532678291073648E16,3.3249089503E8,2.503363125658781E15,1.558064240643E10,4.5870385210083594E18,3.6319810556E8,3.4498530651102225E15,2.720465619E7,2.1349504408794855E13
74,370,299.2,122.46000000000002,297.7,99.18999999999997,266.58,52.9836,295.78,94.11159999999994,328.09,84.62189999999998,1.75279829925E9,4.6098395808837424E16,3.5489023086E8,2.240418972641581E15,1.615399819533E10,4.2862957835210747E18,3.973570545E8,4.320790478522044E15,2.727248149E7,1.134413223075177E13
76,380,298.37,134.71310000000003,298.66,181.8044,266.29,61.98589999999999,295.84,108.07439999999998,328.26,96.93240000000007,1.89489740441E9,5.9359918515035088E16,3.7847308279E8,3.5714824485444955E15,1.766895043786E10,5.0345280178329733E18,4.1817914386E8,4.4954286867720325E15,3.005831552E7,2.268631292624977E13
78,390,298.71,116.52590000000001,297.79,124.4459,266.0,48.34,296.14,96.10039999999992,327.37,71.09310000000006,2.14002183925E9,1.19039275197816912E17,4.0243108486E8,2.504048244791281E15,1.956026024932E10,8.8812639916055091E18,4.4618429696E8,4.2720089178955025E15,3.413419721E7,6.077433851629446E13
80,400,299.72,125.10160000000015,299.76,128.3623999999999,266.89,53.31790000000003,297.2,105.76,326.85,82.90749999999994,2.27686152069E9,1.04147682508196512E17,4.2591929479E8,3.6269890678730485E15,2.043708743238E10,6.8679242411418952E18,4.8552326905E8,5.088097391030069E15,3.658635299E7,4.753982806251772E13
82,410,299.56,167.06639999999996,299.9,174.37000000000006,266.77,59.41710000000006,298.27,124.7571000000001,327.85,66.76749999999994,2.43772480278E9,8.7641238298577664E16,4.6850589553E8,3.806313524645356E15,2.136923102126E10,7.8180056325842637E18,5.0591254973E8,6.192376177213313E15,3.655451507E7,3.713374889735287E13
84,420,296.88,111.24559999999992,297.54,136.74840000000003,265.77,56.577100000000065,294.97,95.5091,325.8,79.44000000000004,2.65865731351E9,1.4232444399412848E17,5.040775726E8,4.779509055570133E15,2.391489397712E10,1.0419238410017241E19,5.3510184268E8,6.055607014852095E15,3.831067175E7,4.037932649441631E13
86,430,298.92,102.23360000000007,299.5,89.99,266.96,40.058400000000006,298.08,97.65360000000001,328.45,53.70750000000002,2.88723552361E9,1.7384629539592576E17,5.3140965662E8,5.951503635631926E15,2.480662395889E10,9.467889753973258E18,5.5941191645E8,6.712892400059487E15,4.183851638E7,5.140013216848069E13
88,440,297.27,109.6371000000001,296.63,118.95310000000009,265.39,50.117899999999935,294.98,111.03959999999992,326.27,76.25710000000012,3.05126422606E9,1.21441930651833856E17,5.6875750269E8,5.902561736600425E15,2.742921573889E10,1.5154495904988744E19,6.1855646455E8,1.405534661464892E16,4.177373456E7,4.526765437823594E13
90,450,297.6,93.88,297.1,102.01000000000005,265.9,36.37,295.41,105.32190000000004,327.47,61.109099999999856,3.27006765699E9,1.16373213268058576E17,5.9488155199E8,8.460538112074707E15,2.959515465207E10,1.561434517483505E19,6.3496736076E8,6.471903053383405E15,4.453404197E7,5.269553488388637E13
92,460,297.28,122.26160000000009,298.0,102.76,265.72,45.8815999999999,296.17,99.10109999999993,327.27,87.75710000000012,3.59841400434E9,1.476918755042064E17,6.2754714974E8,7.227957597574958E15,3.09593549363E10,1.4526128650708648E19,6.4490505657E8,5.028889227744309E15,4.617805899E7,4.92217547080101E13
94,470,297.06,114.69640000000003,299.43,131.62509999999997,266.24,35.14240000000008,296.98,100.09959999999994,327.33,64.00110000000001,3.7796114419E9,2.31457425134763456E17,6.502260811E8,8.639770015567325E15,3.365469579217E10,1.9089385449644904E19,6.9521914319E8,1.3594353448371066E16,4.578738836E7,4.888194466063808E13
96,480,298.4,122.95999999999997,298.38,122.47560000000004,265.61,41.81789999999995,296.16,114.45439999999995,326.29,71.68589999999995,3.95350099985E9,2.76067928333229952E17,6.9721418184E8,1.139618023475212E16,3.534002899853E10,2.0001739196852896E19,7.4633478922E8,1.330960961039146E16,4.893487687E7,6.596429987202044E13
98,490,298.6,122.89999999999998,298.37,124.03310000000015,266.06,49.97639999999994,296.53,110.80910000000002,327.17,75.20109999999995,4.28135101608E9,3.1616392583020109E17,7.3547512784E8,9.029575784745426E15,3.736645767977E10,2.7819941766835302E19,7.8805846179E8,1.4202514171103348E16,5.259930584E7,6.762670040864404E13
100,500,297.95,103.68750000000001,297.61,107.77789999999993,264.87,44.73309999999998,294.77,96.19709999999982,326.2,63.50000000000001,4.59802184289E9,2.18108660141298688E17,7.8514436368E8,1.4935297679396904E16,3.990927900299E10,2.718069885967571E19,8.1887073193E8,1.0655605964694234E16,5.353938331E7,7.468556974609923E13
